datetime,open,high,low,close,volume,dec,RD,GS,uptail,downtail,open1,high1,low1,close1,volume1,dec1,RD1,uptail1,downtail1,GS1,open2,high2,low2,close2,volume2,dec2,RD2,uptail2,downtail2,GS2
2021-07-22 07:00:00,1985.61,2013.91,1982.12,1990.23,278403.822,31.79,4.62,0.000114186651,23.68,3.49,1966.31,1988.28,1962.36,1985.61,120669.757,25.92,19.3,2.67,3.95,0.000214801129,1989.04,1993.9,1963.1,1966.32,106897.574,30.8,-22.72,4.86,3.22,0.000288126277
2021-07-22 08:00:00,1990.34,2018.2,1984.17,2007.02,177480.995,34.03,16.68,0.000191738839,11.18,6.17,1985.61,2013.91,1982.12,1990.23,278403.822,31.79,4.62,23.68,3.49,0.000114186651,1966.31,1988.28,1962.36,1985.61,120669.757,25.92,19.3,2.67,3.95,0.000214801129
2021-07-22 09:00:00,2007.02,2009.56,1967.31,1980.49,277144.688,42.25,-26.53,0.000152447447,2.54,13.18,1990.34,2018.2,1984.17,2007.02,177480.995,34.03,16.68,11.18,6.17,0.000191738839,1985.61,2013.91,1982.12,1990.23,278403.822,31.79,4.62,23.68,3.49,0.000114186651
2021-07-22 10:00:00,1980.48,1992.99,1972.78,1980.61,141831.95,20.21,0.13,0.000142492577,12.38,7.7,2007.02,2009.56,1967.31,1980.49,277144.688,42.25,-26.53,2.54,13.18,0.000152447447,1990.34,2018.2,1984.17,2007.02,177480.995,34.03,16.68,11.18,6.17,0.000191738839
2021-07-22 11:00:00,1980.54,1986.44,1966,1982.66,124913.124,20.44,2.12,0.000163633727,3.78,14.54,1980.48,1992.99,1972.78,1980.61,141831.95,20.21,0.13,12.38,7.7,0.000142492577,2007.02,2009.56,1967.31,1980.49,277144.688,42.25,-26.53,2.54,13.18,0.000152447447
2021-07-22 12:00:00,1982.66,2014.3,1945,2007.45,337699.852,69.3,24.79,0.000205211816,6.85,37.66,1980.54,1986.44,1966,1982.66,124913.124,20.44,2.12,3.78,14.54,0.000163633727,1980.48,1992.99,1972.78,1980.61,141831.95,20.21,0.13,12.38,7.7,0.000142492577
2021-07-22 13:00:00,2007.45,2011.67,1985.18,1990.02,164707.069,26.49,-17.43,0.000160830984,4.22,4.84,1982.66,2014.3,1945,2007.45,337699.852,69.3,24.79,6.85,37.66,0.000205211816,1980.54,1986.44,1966,1982.66,124913.124,20.44,2.12,3.78,14.54,0.000163633727
2021-07-22 14:00:00,1990.02,2000.73,1974.59,1998.4,161665.544,26.14,8.38,0.000161691844,2.33,15.43,2007.45,2011.67,1985.18,1990.02,164707.069,26.49,-17.43,4.22,4.84,0.000160830984,1982.66,2014.3,1945,2007.45,337699.852,69.3,24.79,6.85,37.66,0.000205211816
2021-07-22 15:00:00,1998.39,2045.75,1993.35,2033.07,330409.294,52.4,34.68,0.000158591181,12.68,5.04,1990.02,2000.73,1974.59,1998.4,161665.544,26.14,8.38,2.33,15.43,0.000161691844,2007.45,2011.67,1985.18,1990.02,164707.069,26.49,-17.43,4.22,4.84,0.000160830984
2021-07-22 16:00:00,2033.13,2046,2012.61,2019.76,204775.811,33.39,-13.37,0.000163056368,12.87,7.15,1998.39,2045.75,1993.35,2033.07,330409.294,52.4,34.68,12.68,5.04,0.000158591181,1990.02,2000.73,1974.59,1998.4,161665.544,26.14,8.38,2.33,15.43,0.000161691844
2021-07-22 17:00:00,2019.75,2034.4,2018.03,2032.96,90589.73,16.37,13.21,0.000180704811,1.44,1.72,2033.13,2046,2012.61,2019.76,204775.811,33.39,-13.37,12.87,7.15,0.000163056368,1998.39,2045.75,1993.35,2033.07,330409.294,52.4,34.68,12.68,5.04,0.000158591181
2021-07-22 18:00:00,2033.08,2038.67,2016.72,2023.95,108030.532,21.95,-9.13,0.0002031833,5.59,7.23,2019.75,2034.4,2018.03,2032.96,90589.73,16.37,13.21,1.44,1.72,0.000180704811,2033.13,2046,2012.61,2019.76,204775.811,33.39,-13.37,12.87,7.15,0.000163056368
2021-07-22 19:00:00,2023.94,2030.7,2019.1,2028.12,49794.136,11.6,4.18,0.000232959158,2.58,4.84,2033.08,2038.67,2016.72,2023.95,108030.532,21.95,-9.13,5.59,7.23,0.0002031833,2019.75,2034.4,2018.03,2032.96,90589.73,16.37,13.21,1.44,1.72,0.000180704811
2021-07-22 20:00:00,2028.12,2028.87,2010.21,2014.73,57003.371,18.66,-13.39,0.000327349062,0.75,4.52,2023.94,2030.7,2019.1,2028.12,49794.136,11.6,4.18,2.58,4.84,0.000232959158,2033.08,2038.67,2016.72,2023.95,108030.532,21.95,-9.13,5.59,7.23,0.0002031833
2021-07-22 21:00:00,2014.67,2027.64,2002.71,2002.84,65180.044,24.93,-11.83,0.00038247903,12.97,0.13,2028.12,2028.87,2010.21,2014.73,57003.371,18.66,-13.39,0.75,4.52,0.000327349062,2023.94,2030.7,2019.1,2028.12,49794.136,11.6,4.18,2.58,4.84,0.000232959158
2021-07-22 22:00:00,2002.95,2015.67,1989,2004.45,97988.067,26.67,1.5,0.000272175999,11.22,13.95,2014.67,2027.64,2002.71,2002.84,65180.044,24.93,-11.83,12.97,0.13,0.00038247903,2028.12,2028.87,2010.21,2014.73,57003.371,18.66,-13.39,0.75,4.52,0.000327349062
2021-07-22 23:00:00,2004.46,2026.86,1997.97,2023.55,81795.074,28.89,19.09,0.000353199754,3.31,6.49,2002.95,2015.67,1989,2004.45,97988.067,26.67,1.5,11.22,13.95,0.000272175999,2014.67,2027.64,2002.71,2002.84,65180.044,24.93,-11.83,12.97,0.13,0.00038247903
2021-07-23 00:00:00,2024,2035,2013.6,2028.75,124994.535,21.4,4.75,0.000171207485,6.25,10.4,2004.46,2026.86,1997.97,2023.55,81795.074,28.89,19.09,3.31,6.49,0.000353199754,2002.95,2015.67,1989,2004.45,97988.067,26.67,1.5,11.22,13.95,0.000272175999
2021-07-23 01:00:00,2028.75,2072.72,2025.66,2067.78,213388.57,47.06,39.03,0.000220536648,4.94,3.09,2024,2035,2013.6,2028.75,124994.535,21.4,4.75,6.25,10.4,0.000171207485,2004.46,2026.86,1997.97,2023.55,81795.074,28.89,19.09,3.31,6.49,0.000353199754
2021-07-23 02:00:00,2067.57,2078,2055.01,2064.79,130761.488,22.99,-2.78,0.000175816292,10.43,9.78,2028.75,2072.72,2025.66,2067.78,213388.57,47.06,39.03,4.94,3.09,0.000220536648,2024,2035,2013.6,2028.75,124994.535,21.4,4.75,6.25,10.4,0.000171207485
2021-07-23 03:00:00,2064.79,2068.48,2051,2059.49,70022.45,17.48,-5.3,0.000249634224,3.69,8.49,2067.57,2078,2055.01,2064.79,130761.488,22.99,-2.78,10.43,9.78,0.000175816292,2028.75,2072.72,2025.66,2067.78,213388.57,47.06,39.03,4.94,3.09,0.000220536648
2021-07-23 04:00:00,2059.49,2086,2053.6,2074.68,129315.446,32.4,15.19,0.000250550116,11.32,5.89,2064.79,2068.48,2051,2059.49,70022.45,17.48,-5.3,3.69,8.49,0.000249634224,2067.57,2078,2055.01,2064.79,130761.488,22.99,-2.78,10.43,9.78,0.000175816292
2021-07-23 05:00:00,2074.68,2094.83,2070.01,2071.78,168676.243,24.82,-2.9,0.000147145796,20.15,1.77,2059.49,2086,2053.6,2074.68,129315.446,32.4,15.19,11.32,5.89,0.000250550116,2064.79,2068.48,2051,2059.49,70022.45,17.48,-5.3,3.69,8.49,0.000249634224
2021-07-23 06:00:00,2071.77,2081.6,2062.57,2076.13,93610.352,19.03,4.36,0.000203289482,5.47,9.2,2074.68,2094.83,2070.01,2071.78,168676.243,24.82,-2.9,20.15,1.77,0.000147145796,2059.49,2086,2053.6,2074.68,129315.446,32.4,15.19,11.32,5.89,0.000250550116
2021-07-23 07:00:00,2076.13,2078.61,2054.62,2064.66,128541.364,23.99,-11.47,0.00018663253,2.48,10.04,2071.77,2081.6,2062.57,2076.13,93610.352,19.03,4.36,5.47,9.2,0.000203289482,2074.68,2094.83,2070.01,2071.78,168676.243,24.82,-2.9,20.15,1.77,0.000147145796
2021-07-23 08:00:00,2064.59,2065.9,2041,2044.49,131627.678,24.9,-20.1,0.00018916994,1.31,3.49,2076.13,2078.61,2054.62,2064.66,128541.364,23.99,-11.47,2.48,10.04,0.00018663253,2071.77,2081.6,2062.57,2076.13,93610.352,19.03,4.36,5.47,9.2,0.000203289482
2021-07-23 09:00:00,2044.49,2064.74,2037.24,2048.79,123297.919,27.5,4.3,0.000223037017,15.95,7.25,2064.59,2065.9,2041,2044.49,131627.678,24.9,-20.1,1.31,3.49,0.00018916994,2076.13,2078.61,2054.62,2064.66,128541.364,23.99,-11.47,2.48,10.04,0.00018663253
2021-07-23 10:00:00,2048.79,2056,2043.41,2052.56,96869.162,12.59,3.77,0.000129969123,3.44,5.38,2044.49,2064.74,2037.24,2048.79,123297.919,27.5,4.3,15.95,7.25,0.000223037017,2064.59,2065.9,2041,2044.49,131627.678,24.9,-20.1,1.31,3.49,0.00018916994
2021-07-23 11:00:00,2052.62,2072.78,2051.59,2054.28,126669.914,21.19,1.66,0.000167285185,18.5,1.03,2048.79,2056,2043.41,2052.56,96869.162,12.59,3.77,3.44,5.38,0.000129969123,2044.49,2064.74,2037.24,2048.79,123297.919,27.5,4.3,15.95,7.25,0.000223037017
2021-07-23 12:00:00,2054.28,2065,2046.06,2064.41,105023.505,18.94,10.13,0.000180340582,0.59,8.22,2052.62,2072.78,2051.59,2054.28,126669.914,21.19,1.66,18.5,1.03,0.000167285185,2048.79,2056,2043.41,2052.56,96869.162,12.59,3.77,3.44,5.38,0.000129969123
2021-07-23 13:00:00,2064.4,2077.99,2059.11,2075.12,107885.291,18.88,10.72,0.000175000687,2.87,5.29,2054.28,2065,2046.06,2064.41,105023.505,18.94,10.13,0.59,8.22,0.000180340582,2052.62,2072.78,2051.59,2054.28,126669.914,21.19,1.66,18.5,1.03,0.000167285185
2021-07-23 14:00:00,2075.11,2075.48,2058.68,2062.84,80291.641,16.8,-12.27,0.000209237223,0.37,4.16,2064.4,2077.99,2059.11,2075.12,107885.291,18.88,10.72,2.87,5.29,0.000175000687,2054.28,2065,2046.06,2064.41,105023.505,18.94,10.13,0.59,8.22,0.000180340582
2021-07-23 15:00:00,2062.85,2065,2046,2047.17,102321.263,19,-15.68,0.000185689655,2.15,1.17,2075.11,2075.48,2058.68,2062.84,80291.641,16.8,-12.27,0.37,4.16,0.000209237223,2064.4,2077.99,2059.11,2075.12,107885.291,18.88,10.72,2.87,5.29,0.000175000687
2021-07-23 16:00:00,2047.18,2049.13,2006.6,2016.86,308703.075,42.53,-30.32,0.000137769927,1.95,10.26,2062.85,2065,2046,2047.17,102321.263,19,-15.68,2.15,1.17,0.000185689655,2075.11,2075.48,2058.68,2062.84,80291.641,16.8,-12.27,0.37,4.16,0.000209237223
2021-07-23 17:00:00,2016.85,2018.92,1995.02,2013.41,187341.576,23.9,-3.44,0.000127574458,2.07,18.39,2047.18,2049.13,2006.6,2016.86,308703.075,42.53,-30.32,1.95,10.26,0.000137769927,2062.85,2065,2046,2047.17,102321.263,19,-15.68,2.15,1.17,0.000185689655
2021-07-23 18:00:00,2013.42,2025,2008,2010.68,116818.461,17,-2.74,0.000145524944,11.58,2.68,2016.85,2018.92,1995.02,2013.41,187341.576,23.9,-3.44,2.07,18.39,0.000127574458,2047.18,2049.13,2006.6,2016.86,308703.075,42.53,-30.32,1.95,10.26,0.000137769927
2021-07-23 19:00:00,2010.68,2024.91,2010.01,2019.63,51238.074,14.9,8.95,0.000290799377,5.28,0.67,2013.42,2025,2008,2010.68,116818.461,17,-2.74,11.58,2.68,0.000145524944,2016.85,2018.92,1995.02,2013.41,187341.576,23.9,-3.44,2.07,18.39,0.000127574458
2021-07-23 20:00:00,2019.63,2040.77,2015.14,2039.48,107147.834,25.63,19.85,0.000239202222,1.29,4.49,2010.68,2024.91,2010.01,2019.63,51238.074,14.9,8.95,5.28,0.67,0.000290799377,2013.42,2025,2008,2010.68,116818.461,17,-2.74,11.58,2.68,0.000145524944
2021-07-23 21:00:00,2039.47,2055.53,2036.1,2053,82866.203,19.43,13.53,0.000234474361,2.53,3.37,2019.63,2040.77,2015.14,2039.48,107147.834,25.63,19.85,1.29,4.49,0.000239202222,2010.68,2024.91,2010.01,2019.63,51238.074,14.9,8.95,5.28,0.67,0.000290799377
2021-07-23 22:00:00,2053,2098.73,2051.5,2088.47,221779.117,47.23,35.47,0.000212959636,10.26,1.5,2039.47,2055.53,2036.1,2053,82866.203,19.43,13.53,2.53,3.37,0.000234474361,2019.63,2040.77,2015.14,2039.48,107147.834,25.63,19.85,1.29,4.49,0.000239202222
2021-07-23 23:00:00,2088.29,2131.96,2082.9,2124.33,227809.707,49.06,36.04,0.000215355178,7.63,5.39,2053,2098.73,2051.5,2088.47,221779.117,47.23,35.47,10.26,1.5,0.000212959636,2039.47,2055.53,2036.1,2053,82866.203,19.43,13.53,2.53,3.37,0.000234474361
2021-07-24 00:00:00,2124.34,2130.35,2105.86,2110.33,182997.296,24.49,-14.01,0.000133827114,6.01,4.47,2088.29,2131.96,2082.9,2124.33,227809.707,49.06,36.04,7.63,5.39,0.000215355178,2053,2098.73,2051.5,2088.47,221779.117,47.23,35.47,10.26,1.5,0.000212959636
2021-07-24 01:00:00,2110.33,2126.47,2105.4,2121.32,106156.357,21.07,10.99,0.000198480813,5.15,4.93,2124.34,2130.35,2105.86,2110.33,182997.296,24.49,-14.01,6.01,4.47,0.000133827114,2088.29,2131.96,2082.9,2124.33,227809.707,49.06,36.04,7.63,5.39,0.000215355178
2021-07-24 02:00:00,2121.32,2126.56,2114.08,2121.05,72914.407,12.48,-0.27,0.00017115959,5.24,6.97,2110.33,2126.47,2105.4,2121.32,106156.357,21.07,10.99,5.15,4.93,0.000198480813,2124.34,2130.35,2105.86,2110.33,182997.296,24.49,-14.01,6.01,4.47,0.000133827114
2021-07-24 03:00:00,2121.06,2141,2112,2138.32,104887.524,29,17.26,0.000276486649,2.68,9.06,2121.32,2126.56,2114.08,2121.05,72914.407,12.48,-0.27,5.24,6.97,0.00017115959,2110.33,2126.47,2105.4,2121.32,106156.357,21.07,10.99,5.15,4.93,0.000198480813
2021-07-24 04:00:00,2138.56,2144,2124,2129.17,139537.686,20,-9.39,0.000143330455,5.44,5.17,2121.06,2141,2112,2138.32,104887.524,29,17.26,2.68,9.06,0.000276486649,2121.32,2126.56,2114.08,2121.05,72914.407,12.48,-0.27,5.24,6.97,0.00017115959
2021-07-24 05:00:00,2129.16,2136.55,2122.01,2132.02,77349.404,14.54,2.86,0.000187978178,4.53,7.15,2138.56,2144,2124,2129.17,139537.686,20,-9.39,5.44,5.17,0.000143330455,2121.06,2141,2112,2138.32,104887.524,29,17.26,2.68,9.06,0.000276486649
2021-07-24 06:00:00,2132.02,2144.96,2127.91,2140.34,93081.806,17.05,8.32,0.000183172209,4.62,4.11,2129.16,2136.55,2122.01,2132.02,77349.404,14.54,2.86,4.53,7.15,0.000187978178,2138.56,2144,2124,2129.17,139537.686,20,-9.39,5.44,5.17,0.000143330455
2021-07-24 07:00:00,2140.3,2143.69,2124.97,2131.55,79166.12,18.72,-8.75,0.000236464791,3.39,6.58,2132.02,2144.96,2127.91,2140.34,93081.806,17.05,8.32,4.62,4.11,0.000183172209,2129.16,2136.55,2122.01,2132.02,77349.404,14.54,2.86,4.53,7.15,0.000187978178
2021-07-24 08:00:00,2131.54,2134,2115.56,2120.51,117241.064,18.44,-11.03,0.000157282776,2.46,4.95,2140.3,2143.69,2124.97,2131.55,79166.12,18.72,-8.75,3.39,6.58,0.000236464791,2132.02,2144.96,2127.91,2140.34,93081.806,17.05,8.32,4.62,4.11,0.000183172209
2021-07-24 09:00:00,2120.51,2142,2120.51,2139.74,96981.384,21.49,19.23,0.000221588919,2.26,0,2131.54,2134,2115.56,2120.51,117241.064,18.44,-11.03,2.46,4.95,0.000157282776,2140.3,2143.69,2124.97,2131.55,79166.12,18.72,-8.75,3.39,6.58,0.000236464791
2021-07-24 10:00:00,2139.91,2160,2130.56,2149.55,168121.245,29.44,9.64,0.000175111718,10.45,9.35,2120.51,2142,2120.51,2139.74,96981.384,21.49,19.23,2.26,0,0.000221588919,2131.54,2134,2115.56,2120.51,117241.064,18.44,-11.03,2.46,4.95,0.000157282776
2021-07-24 11:00:00,2149.55,2168.94,2135.63,2153.59,200200.91,33.31,4.04,0.00016638286,15.35,13.92,2139.91,2160,2130.56,2149.55,168121.245,29.44,9.64,10.45,9.35,0.000175111718,2120.51,2142,2120.51,2139.74,96981.384,21.49,19.23,2.26,0,0.000221588919
2021-07-24 12:00:00,2153.58,2160.47,2143.41,2157.79,81234.005,17.06,4.21,0.000210010574,2.68,10.17,2149.55,2168.94,2135.63,2153.59,200200.91,33.31,4.04,15.35,13.92,0.00016638286,2139.91,2160,2130.56,2149.55,168121.245,29.44,9.64,10.45,9.35,0.000175111718
2021-07-24 13:00:00,2157.71,2173.85,2151.5,2152.96,127651.909,22.35,-4.75,0.000175085513,16.14,1.46,2153.58,2160.47,2143.41,2157.79,81234.005,17.06,4.21,2.68,10.17,0.000210010574,2149.55,2168.94,2135.63,2153.59,200200.91,33.31,4.04,15.35,13.92,0.00016638286
2021-07-24 14:00:00,2152.95,2170.54,2143.05,2162.38,123107.483,27.49,9.43,0.000223300805,8.16,9.9,2157.71,2173.85,2151.5,2152.96,127651.909,22.35,-4.75,16.14,1.46,0.000175085513,2153.58,2160.47,2143.41,2157.79,81234.005,17.06,4.21,2.68,10.17,0.000210010574
2021-07-24 15:00:00,2162.37,2179.99,2147.84,2149.49,150939.555,32.15,-12.88,0.00021299917,17.62,1.65,2152.95,2170.54,2143.05,2162.38,123107.483,27.49,9.43,8.16,9.9,0.000223300805,2157.71,2173.85,2151.5,2152.96,127651.909,22.35,-4.75,16.14,1.46,0.000175085513
2021-07-24 16:00:00,2149.49,2193.88,2144.5,2191.43,254583.502,49.38,41.94,0.000193963865,2.45,4.99,2162.37,2179.99,2147.84,2149.49,150939.555,32.15,-12.88,17.62,1.65,0.00021299917,2152.95,2170.54,2143.05,2162.38,123107.483,27.49,9.43,8.16,9.9,0.000223300805
2021-07-24 17:00:00,2191.43,2198,2177.24,2183.58,150033.617,20.76,-7.85,0.00013836899,6.57,6.34,2149.49,2193.88,2144.5,2191.43,254583.502,49.38,41.94,2.45,4.99,0.000193963865,2162.37,2179.99,2147.84,2149.49,150939.555,32.15,-12.88,17.62,1.65,0.00021299917
2021-07-24 18:00:00,2183.57,2192.67,2172.88,2175.47,68926.092,19.79,-8.1,0.000287119136,9.1,2.59,2191.43,2198,2177.24,2183.58,150033.617,20.76,-7.85,6.57,6.34,0.00013836899,2149.49,2193.88,2144.5,2191.43,254583.502,49.38,41.94,2.45,4.99,0.000193963865
2021-07-24 19:00:00,2175.47,2175.99,2138.68,2145.01,138367.024,37.31,-30.46,0.000269645172,0.52,6.33,2183.57,2192.67,2172.88,2175.47,68926.092,19.79,-8.1,9.1,2.59,0.000287119136,2191.43,2198,2177.24,2183.58,150033.617,20.76,-7.85,6.57,6.34,0.00013836899
2021-07-24 20:00:00,2145,2156.95,2126.07,2152.71,138074.271,30.88,7.71,0.00022364775,4.24,18.93,2175.47,2175.99,2138.68,2145.01,138367.024,37.31,-30.46,0.52,6.33,0.000269645172,2183.57,2192.67,2172.88,2175.47,68926.092,19.79,-8.1,9.1,2.59,0.000287119136
2021-07-24 21:00:00,2152.72,2172.75,2135.91,2166.29,91821.935,36.84,13.57,0.000401211323,6.46,16.81,2145,2156.95,2126.07,2152.71,138074.271,30.88,7.71,4.24,18.93,0.00022364775,2175.47,2175.99,2138.68,2145.01,138367.024,37.31,-30.46,0.52,6.33,0.000269645172
2021-07-24 22:00:00,2166.29,2171.8,2151.11,2168.37,59408.845,20.69,2.08,0.00034826464,3.43,15.18,2152.72,2172.75,2135.91,2166.29,91821.935,36.84,13.57,6.46,16.81,0.000401211323,2145,2156.95,2126.07,2152.71,138074.271,30.88,7.71,4.24,18.93,0.00022364775
2021-07-24 23:00:00,2168.38,2187.63,2157.63,2183.53,77816.164,30,15.15,0.000385524015,4.1,10.75,2166.29,2171.8,2151.11,2168.37,59408.845,20.69,2.08,3.43,15.18,0.00034826464,2152.72,2172.75,2135.91,2166.29,91821.935,36.84,13.57,6.46,16.81,0.000401211323
2021-07-25 00:00:00,2183.54,2193.98,2138.27,2151.22,180752.55,55.71,-32.32,0.000308211419,10.44,12.95,2168.38,2187.63,2157.63,2183.53,77816.164,30,15.15,4.1,10.75,0.000385524015,2166.29,2171.8,2151.11,2168.37,59408.845,20.69,2.08,3.43,15.18,0.00034826464
2021-07-25 01:00:00,2151.36,2161.61,2136,2141.5,102198.088,25.61,-9.86,0.000250591772,10.25,5.5,2183.54,2193.98,2138.27,2151.22,180752.55,55.71,-32.32,10.44,12.95,0.000308211419,2168.38,2187.63,2157.63,2183.53,77816.164,30,15.15,4.1,10.75,0.000385524015
2021-07-25 02:00:00,2141.5,2167.47,2138.8,2162.86,72899.334,28.67,21.36,0.000393282057,4.61,2.7,2151.36,2161.61,2136,2141.5,102198.088,25.61,-9.86,10.25,5.5,0.000250591772,2183.54,2193.98,2138.27,2151.22,180752.55,55.71,-32.32,10.44,12.95,0.000308211419
2021-07-25 03:00:00,2162.85,2172.77,2150.43,2151.19,85570.053,22.34,-11.66,0.000261072644,9.92,0.76,2141.5,2167.47,2138.8,2162.86,72899.334,28.67,21.36,4.61,2.7,0.000393282057,2151.36,2161.61,2136,2141.5,102198.088,25.61,-9.86,10.25,5.5,0.000250591772
2021-07-25 04:00:00,2151.2,2173.71,2144,2164.02,104902.066,29.71,12.82,0.000283216538,9.69,7.2,2162.85,2172.77,2150.43,2151.19,85570.053,22.34,-11.66,9.92,0.76,0.000261072644,2141.5,2167.47,2138.8,2162.86,72899.334,28.67,21.36,4.61,2.7,0.000393282057
2021-07-25 05:00:00,2164.01,2177.94,2148.97,2155.4,97403.494,28.97,-8.61,0.000297422596,13.93,6.43,2151.2,2173.71,2144,2164.02,104902.066,29.71,12.82,9.69,7.2,0.000283216538,2162.85,2172.77,2150.43,2151.19,85570.053,22.34,-11.66,9.92,0.76,0.000261072644
2021-07-25 06:00:00,2155.41,2169.63,2152,2165.85,57039.912,17.63,10.44,0.000309081823,3.78,3.41,2164.01,2177.94,2148.97,2155.4,97403.494,28.97,-8.61,13.93,6.43,0.000297422596,2151.2,2173.71,2144,2164.02,104902.066,29.71,12.82,9.69,7.2,0.000283216538
2021-07-25 07:00:00,2166,2184.96,2165.47,2173.8,115145.192,19.49,7.8,0.000169264558,11.16,0.53,2155.41,2169.63,2152,2165.85,57039.912,17.63,10.44,3.78,3.41,0.000309081823,2164.01,2177.94,2148.97,2155.4,97403.494,28.97,-8.61,13.93,6.43,0.000297422596
2021-07-25 08:00:00,2173.8,2180.62,2160.49,2166.75,87233.743,20.13,-7.05,0.000230759329,6.82,6.26,2166,2184.96,2165.47,2173.8,115145.192,19.49,7.8,11.16,0.53,0.000169264558,2155.41,2169.63,2152,2165.85,57039.912,17.63,10.44,3.78,3.41,0.000309081823
2021-07-25 09:00:00,2166.75,2174.84,2157.07,2171,80850.911,17.77,4.25,0.000219787258,3.84,9.68,2173.8,2180.62,2160.49,2166.75,87233.743,20.13,-7.05,6.82,6.26,0.000230759329,2166,2184.96,2165.47,2173.8,115145.192,19.49,7.8,11.16,0.53,0.000169264558
2021-07-25 10:00:00,2170.99,2183,2156.34,2158.41,133946.784,26.66,-12.58,0.000199034267,12.01,2.07,2166.75,2174.84,2157.07,2171,80850.911,17.77,4.25,3.84,9.68,0.000219787258,2173.8,2180.62,2160.49,2166.75,87233.743,20.13,-7.05,6.82,6.26,0.000230759329
2021-07-25 11:00:00,2158.41,2169.25,2150,2158.99,101596.553,19.25,0.58,0.000189474932,10.26,8.41,2170.99,2183,2156.34,2158.41,133946.784,26.66,-12.58,12.01,2.07,0.000199034267,2166.75,2174.84,2157.07,2171,80850.911,17.77,4.25,3.84,9.68,0.000219787258
2021-07-25 12:00:00,2158.98,2159,2140,2145.17,119211.283,19,-13.81,0.000159380887,0.02,5.17,2158.41,2169.25,2150,2158.99,101596.553,19.25,0.58,10.26,8.41,0.000189474932,2170.99,2183,2156.34,2158.41,133946.784,26.66,-12.58,12.01,2.07,0.000199034267
2021-07-25 13:00:00,2145.17,2151.5,2118,2131.26,189377.59,33.5,-13.91,0.00017689527,6.33,13.26,2158.98,2159,2140,2145.17,119211.283,19,-13.81,0.02,5.17,0.000159380887,2158.41,2169.25,2150,2158.99,101596.553,19.25,0.58,10.26,8.41,0.000189474932
2021-07-25 14:00:00,2131.22,2131.99,2106.12,2117.91,204247.762,25.87,-13.31,0.000126659895,0.77,11.79,2145.17,2151.5,2118,2131.26,189377.59,33.5,-13.91,6.33,13.26,0.00017689527,2158.98,2159,2140,2145.17,119211.283,19,-13.81,0.02,5.17,0.000159380887
2021-07-25 15:00:00,2117.91,2144.21,2114.37,2136.85,157720.793,29.84,18.94,0.000189195092,7.36,3.54,2131.22,2131.99,2106.12,2117.91,204247.762,25.87,-13.31,0.77,11.79,0.000126659895,2145.17,2151.5,2118,2131.26,189377.59,33.5,-13.91,6.33,13.26,0.00017689527
2021-07-25 16:00:00,2136.85,2139.09,2120.88,2127.62,100866.361,18.21,-9.23,0.000180535907,2.24,6.74,2117.91,2144.21,2114.37,2136.85,157720.793,29.84,18.94,7.36,3.54,0.000189195092,2131.22,2131.99,2106.12,2117.91,204247.762,25.87,-13.31,0.77,11.79,0.000126659895
2021-07-25 17:00:00,2127.62,2154.6,2123.47,2150.48,121318.394,31.13,22.86,0.000256597528,4.12,4.15,2136.85,2139.09,2120.88,2127.62,100866.361,18.21,-9.23,2.24,6.74,0.000180535907,2117.91,2144.21,2114.37,2136.85,157720.793,29.84,18.94,7.36,3.54,0.000189195092
2021-07-25 18:00:00,2150.49,2163.58,2149.59,2155.24,89786.583,13.99,4.75,0.000155813926,8.34,0.9,2127.62,2154.6,2123.47,2150.48,121318.394,31.13,22.86,4.12,4.15,0.000256597528,2136.85,2139.09,2120.88,2127.62,100866.361,18.21,-9.23,2.24,6.74,0.000180535907
2021-07-25 19:00:00,2155.24,2163.9,2144.37,2152.61,83737.38,19.53,-2.63,0.000233229174,8.66,8.24,2150.49,2163.58,2149.59,2155.24,89786.583,13.99,4.75,8.34,0.9,0.000155813926,2127.62,2154.6,2123.47,2150.48,121318.394,31.13,22.86,4.12,4.15,0.000256597528
2021-07-25 20:00:00,2152.6,2158.45,2144.14,2155.52,49182.426,14.31,2.92,0.000290957587,2.93,8.46,2155.24,2163.9,2144.37,2152.61,83737.38,19.53,-2.63,8.66,8.24,0.000233229174,2150.49,2163.58,2149.59,2155.24,89786.583,13.99,4.75,8.34,0.9,0.000155813926
2021-07-25 21:00:00,2155.52,2172.97,2152.41,2160.03,64057.973,20.56,4.51,0.000320959266,12.94,3.11,2152.6,2158.45,2144.14,2155.52,49182.426,14.31,2.92,2.93,8.46,0.000290957587,2155.24,2163.9,2144.37,2152.61,83737.38,19.53,-2.63,8.66,8.24,0.000233229174
2021-07-25 22:00:00,2160.03,2169.6,2153.18,2164.26,49994.182,16.42,4.23,0.000328438217,5.34,6.85,2155.52,2172.97,2152.41,2160.03,64057.973,20.56,4.51,12.94,3.11,0.000320959266,2152.6,2158.45,2144.14,2155.52,49182.426,14.31,2.92,2.93,8.46,0.000290957587
2021-07-25 23:00:00,2164.26,2197,2160.51,2188.11,204983.312,36.49,23.85,0.000178014491,8.89,3.75,2160.03,2169.6,2153.18,2164.26,49994.182,16.42,4.23,5.34,6.85,0.000328438217,2155.52,2172.97,2152.41,2160.03,64057.973,20.56,4.51,12.94,3.11,0.000320959266
